,日付,番号,Unnamed: 2,線路,車種,Unnamed: 5,Unnamed: 6,始発駅,終着駅,会社,乗車駅,会社.1,到着駅,Unnamed: 13,発時,Unnamed: 15,着時,Unnamed: 17,時間,席别,会社.2,Unnamed: 21,Unnamed: 22,車両,会社.3,速度,station_name_x,lon_x_x,lat_x_x,company_name_r_x,station_name_y,lon_x_y,lat_x_y,company_name_r_y
274,2017.09.26,933G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,御徒町,JR東日本,品川,9.8,10:15:00,,10:32:00,,00:17:00,自由席,JR東日本,E231,500.0,モハE231-512,JR東日本,34.58823529411761,御徒町,139.774727,35.707282,JR東日本,品川,139.738999,35.62876,JR東日本
275,2017.09.26,1003G1103G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,品川,JR東日本,目白,14.2,11:01:00,,11:27:00,,00:26:00,自由席,JR東日本,E231,500.0,モハE230-561,JR東日本,32.76923076923088,品川,139.738999,35.62876,JR東日本,目白,139.706228,35.720476,JR東日本
276,2017.09.26,1228A1,地下鉄,都営大江戸線,普通,,,光が丘,都庁前,東京都交通局,落合南長崎,東京都交通局,新宿,5.9,12:53:00,,13:06:00,,00:13:00,自由席,東京都交通局,,,12-332,東京都交通局,27.23076923076933,落合南長崎,139.683303,35.723608,東京都交通局,新宿,139.698812,35.68869,東京都交通局
277,2017.09.26,1385K,ＪＲ,埼京線,普通,,,新宿,大宮,JR東日本,新宿,JR東日本,池袋,4.8,13:17:00,,13:23:00,,00:06:00,自由席,JR東日本,70,,70-066,JR東日本,48.00000000000017,新宿,139.700464,35.689729,JR東日本,池袋,139.711086,35.730256,JR東日本
278,2017.09.26,1509G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,池袋,JR東日本,日暮里,6.5,16:02:00,,16:14:00,,00:12:00,自由席,JR東日本,E231,500.0,モハE230-557,JR東日本,32.500000000000114,池袋,139.711086,35.730256,JR東日本,日暮里,139.771287,35.727908,JR東日本
279,2017.09.26,1636G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,日暮里,JR東日本,池袋,6.5,16:31:00,,16:44:00,,00:13:00,自由席,JR東日本,E231,500.0,サハE231-649,JR東日本,29.99999999999974,日暮里,139.771287,35.727908,JR東日本,池袋,139.711086,35.730256,JR東日本
280,2017.09.26,A1761,地下鉄,東京メトロ丸ノ内線,普通,,,池袋,荻窪,東京メトロ,池袋,東京メトロ,大手町,8.1,17:20:00,,17:34:00,,00:14:00,自由席,東京メトロ,,,02-139,東京メトロ,34.714285714285836,池袋,139.711086,35.730256,東京メトロ,大手町,139.7662,35.686564,東京メトロ
281,2017.09.26,B1705K,地下鉄,東京メトロ半蔵門線,普通,,,押上,長津田,東京メトロ,大手町,東京メトロ,神保町,1.7,17:38:00,,17:41:00,,00:03:00,自由席,東京メトロ,,,8728,東京メトロ,33.99999999999831,大手町,139.7662,35.686564,東京メトロ,神保町,139.757606,35.695966,東京メトロ
282,2017.09.26,1768K,地下鉄,都営新宿線,各駅停車,,,八幡山,本八幡,東京都交通局,神保町,東京都交通局,岩本町,1.7,18:30:00,,18:34:00,,00:04:00,自由席,東京都交通局,,,9587,東京都交通局,25.50000000000009,神保町,139.75812,35.695492,東京都交通局,岩本町,139.775866,35.695534,東京都交通局
283,2017.09.26,1810C,ＪＲ,京浜東北線,普通,,,桜木町,大宮,JR東日本,秋葉原,JR東日本,御徒町,1.0,19:19:00,9.0,19:21:00,9.0,00:02:00,自由席,JR東日本,E233,1000.0,モハE232-1017,JR東日本,30.000000000000103,秋葉原,139.773288,35.698619,JR東日本,御徒町,139.774727,35.707282,JR東日本
284,2017.09.26,1950G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,御徒町,JR東日本,池袋,9.3,19:21:00,18.0,19:40:00,16.0,00:19:00,自由席,JR東日本,E231,500.0,サハE231-538,JR東日本,29.368421052631437,御徒町,139.774727,35.707282,JR東日本,池袋,139.711086,35.730256,JR東日本
285,2017.09.27,806K,ＪＲ,埼京線りんかい線,普通,,,大宮,新木場,JR東日本,池袋,東京臨海高速鉄道,天王洲アイル,17.8,08:52:00,,09:19:00,,00:27:00,自由席,JR東日本,E233,7000.0,クハE232-7018,JR東日本,39.55555555555558,池袋,139.711086,35.730256,JR東日本,天王洲アイル,139.750793,35.620562,東京臨海高速鉄道
286,2017.09.27,923,モノレール,東京モノレール羽田空港線,普通,,,浜松町,羽田空港第２ビル,東京モノレール,天王洲アイル,東京モノレール,新整備場,12.2,09:27:00,,09:43:00,,00:16:00,自由席,東京モノレール,,,1006,東京モノレール,45.749999999999936,天王洲アイル,139.750675,35.622908,東京モノレール,新整備場,139.786777,35.542773,東京モノレール
287,2017.09.27,1214,モノレール,東京モノレール羽田空港線,普通,,,羽田空港第２ビル,浜松町,東京モノレール,新整備場,東京モノレール,羽田空港国際線ビル,2.2,12:14:00,,12:17:00,,00:03:00,自由席,東京モノレール,,,1096,東京モノレール,44.00000000000016,新整備場,139.786777,35.542773,東京モノレール,羽田空港国際線ビル,139.768206,35.544169,東京モノレール
