station_name,lon_x,lat_x,company_name_r
東大崎,140.897015,38.605627,JR東日本
西大崎,140.889638,38.629986,JR東日本
岩出山,140.871492,38.652508,JR東日本
有備館,140.86442,38.658135,JR東日本
上野目,140.859342,38.680563,JR東日本
池月,140.835732,38.708948,JR東日本
川渡温泉,140.779317,38.736834,JR東日本
鳴子御殿湯,140.737148,38.744612,JR東日本
鳴子温泉,140.715939,38.743193,JR東日本
中山平温泉,140.668103,38.726568,JR東日本
堺田,140.612902,38.73549,JR東日本
赤倉温泉,140.553647,38.730535,JR東日本
立小路,140.542678,38.742045,JR東日本
最上,140.517712,38.755959,JR東日本
大堀,140.475377,38.76592,JR東日本
鵜杉,140.453698,38.764962,JR東日本
瀬見温泉,140.419557,38.755192,JR東日本
東長沢,140.382195,38.718898,JR東日本
長沢,140.365969,38.709782,JR東日本
南新庄,140.316212,38.721629,JR東日本
あおば通,140.878514,38.260749,JR東日本
榴ケ岡,140.893782,38.258792,JR東日本
宮城野原,140.905155,38.26115,JR東日本
陸前原ノ町,140.910638,38.266017,JR東日本
苦竹,140.918867,38.268722,JR東日本
小鶴新田,140.935446,38.273455,JR東日本
福田町,140.958252,38.274967,JR東日本
陸前高砂,140.967607,38.27344,JR東日本
中野栄,140.985236,38.280796,JR東日本
多賀城,141.005375,38.291656,JR東日本
下馬,141.014965,38.305833,JR東日本
西塩釜,141.018419,38.31194,JR東日本
本塩釜,141.022477,38.317715,JR東日本
東塩釜,141.031665,38.325572,JR東日本
陸前浜田,141.041818,38.350747,JR東日本
松島海岸,141.058523,38.368529,JR東日本
高城町,141.07344,38.382731,JR東日本
手樽,141.092846,38.38715,JR東日本
陸前富山,141.107208,38.386307,JR東日本
陸前大塚,141.12947,38.379078,JR東日本
東名,141.14548,38.37529956,JR東日本
野蒜,141.1570349,38.3790003,JR東日本
陸前小野,141.174345,38.396018,JR東日本
鹿妻,141.190073,38.403315,JR東日本
矢本,141.209148,38.420432,JR東日本
東矢本,141.22216,38.427993,JR東日本
陸前赤井,141.238883,38.432442,JR東日本
石巻あゆみ野,141.259444,38.436111,JR東日本
蛇田,141.277652,38.438218,JR東日本
陸前山下,141.288868,38.437718,JR東日本
石巻,141.303553,38.43538,JR東日本
上涌谷,141.099473,38.549194,JR東日本
涌谷,141.127359,38.538151,JR東日本
前谷地,141.194345,38.512187,JR東日本
佳景山,141.239622,38.497974,JR東日本
鹿又,141.283016,38.485851,JR東日本
曽波神,141.287848,38.465993,JR東日本
陸前稲井,141.334847,38.445463,JR東日本
渡波,141.365123,38.420051,JR東日本
万石浦,141.368555,38.428855,JR東日本
沢田,141.38234,38.432397,JR東日本
浦宿,141.421355,38.436542,JR東日本
女川,141.444919,38.446403,JR東日本
和渕,141.220428,38.525772,JR東日本
のの岳,141.225813,38.552567,JR東日本
陸前豊里,141.244674,38.582481,JR東日本
御岳堂,141.264718,38.605662,JR東日本
柳津,141.305947,38.611693,JR東日本
陸前横山,141.353981,38.630776,JR東日本
陸前戸倉,141.43338,38.647977,JR東日本
志津川,141.442894,38.678113,JR東日本
清水浜,141.486798,38.690418,JR東日本
歌津,141.519263,38.717661,JR東日本
陸前港,141.530859,38.738559,JR東日本
蔵内,141.524214,38.753952,JR東日本
陸前小泉,141.509068,38.766786,JR東日本
本吉,141.501937,38.786042,JR東日本
小金沢,141.534755,38.795686,JR東日本
大谷海岸,141.566927,38.813901,JR東日本
陸前階上,141.580339,38.837113,JR東日本
最知,141.581382,38.853516,JR東日本
松岩,141.583768,38.873369,JR東日本
南気仙沼,141.576753,38.894816,JR東日本
不動の沢,141.56236,38.898519,JR東日本
郡山,140.389363,37.398187,JR東日本
郡山富田,140.3695,37.420361,JR東日本
喜久田,140.341912,37.451746,JR東日本
安子ケ島,140.310133,37.472048,JR東日本
磐梯熱海,140.2707,37.480743,JR東日本
中山宿,140.219401,37.495648,JR東日本
上戸,140.163538,37.487848,JR東日本
猪苗代湖畔,140.147564,37.500563,JR東日本
関都,140.143619,37.515577,JR東日本
川桁,140.136869,37.535639,JR東日本
猪苗代,140.103122,37.546286,JR東日本
翁島,140.054079,37.552837,JR東日本
磐梯町,139.993413,37.557305,JR東日本
東長原,139.948239,37.566465,JR東日本
広田,139.933343,37.549235,JR東日本
会津若松,139.930159,37.508824,JR東日本
堂島,139.911706,37.554723,JR東日本
笈川,139.895318,37.579117,JR東日本
塩川,139.88716,37.59393,JR東日本
姥堂,139.881001,37.615952,JR東日本
会津豊川,139.876787,37.633499,JR東日本
喜多方,139.868365,37.643886,JR東日本
山都,139.766534,37.639228,JR東日本
荻野,139.722119,37.617613,JR東日本
尾登,139.691542,37.609024,JR東日本
野沢,139.64462,37.590898,JR東日本
上野尻,139.633869,37.625041,JR東日本
徳沢,139.602879,37.666876,JR東日本
豊実,139.576348,37.680541,JR東日本
日出谷,139.533985,37.705699,JR東日本
鹿瀬,139.479663,37.695656,JR東日本
津川,139.447136,37.68817,JR東日本
三川,139.381482,37.70835,JR東日本
五十島,139.353419,37.715974,JR東日本
東下条,139.321815,37.736876,JR東日本
咲花,139.29095,37.735003,JR東日本
馬下,139.260466,37.737569,JR東日本
猿和田,139.222481,37.729594,JR東日本
五泉,139.179785,37.734373,JR東日本
北五泉,139.169758,37.746785,JR東日本
新関,139.162508,37.768096,JR東日本
東新津,139.143768,37.787638,JR東日本
七日町,139.918958,37.50121,JR東日本
西若松,139.914172,37.486034,JR東日本
会津本郷,139.892987,37.463488,JR東日本
会津高田,139.841266,37.470839,JR東日本
根岸,139.828603,37.501885,JR東日本
新鶴,139.828499,37.517161,JR東日本
若宮,139.828321,37.535243,JR東日本
会津坂下,139.821509,37.556695,JR東日本
